Bug ID,Commit ID,Class Name
62522, 75d1771f4 , ContentTypeManager.java
62513, 9b5060145 , POIXMLFactory.java
62513, 9b5060145 , XSLFRelation.java
62513, 9b5060145 , TestPOIXMLDocument.java
62452, 5169036f6 , SignatureConfig.java
62452, 5169036f6 , SignaturePart.java
62452, 5169036f6 , OOXMLSignatureFacet.java
62452, 5169036f6 , TestSignatureInfo.java
62451, 0a999d8cd , Filetime.java
62451, 0a999d8cd , TestHPSFBugs.java
62438, d101d9100 , POIXMLProperties.java
62438, d101d9100 , POIXMLPropertiesTextExtractor.java
62438, d101d9100 , PackageHelper.java
62438, d101d9100 , OPCPackage.java
62438, d101d9100 , PackageProperties.java
62438, d101d9100 , PackagePropertiesPart.java
62438, d101d9100 , PackagePropertiesMarshaller.java
62438, d101d9100 , TestPOIXMLProperties.java
62438, d101d9100 , TestPackageCoreProperties.java
62438, d101d9100 , TestOPCComplianceCoreProperties.java
62438, d101d9100 , TestEncryptor.java
62438, d101d9100 , TestXSLFSlideShow.java
62438, d101d9100 , TestXMLSlideShow.java
62438, d101d9100 , TestXSSFWorkbook.java
62438, d101d9100 , TestXWPFDocument.java
62435, e59255c99 , POIXMLDocumentHandler.java
62435, 53bb443e6 , LoadEmbedded.java
62435, 53bb443e6 , DataExtraction.java
62435, 53bb443e6 , EmbeddedObjects.java
62435, 53bb443e6 , UpdateEmbeddedDoc.java
62435, 53bb443e6 , POIXMLDocumentHandler.java
62435, 53bb443e6 , POIXMLDocument.java
62435, 53bb443e6 , XmlVisioDocument.java
62435, 53bb443e6 , XMLSlideShow.java
62435, 53bb443e6 , XSLFSlideShow.java
62435, 53bb443e6 , XSSFWorkbook.java
62435, 53bb443e6 , XWPFDocument.java
62435, 53bb443e6 , TestEmbedded.java
62435, 53bb443e6 , TestPOIXMLDocument.java
62393, e268b1675 , PackagePart.java
62393, e268b1675 , PackageRelationshipCollection.java
62393, e268b1675 , XSLFHyperlink.java
62393, e268b1675 , XSLFPictureShape.java
62393, e268b1675 , XSLFSheet.java
62393, e268b1675 , XSLFTextRun.java
62381, 0e8736dcd , DrawShape.java
62381, 0e8736dcd , Context.java
62381, 0e8736dcd , XSLFGroupShape.java
62381, 0e8736dcd , XSLFSheet.java
62355, 09fa9890a , Array.java
62355, 09fa9890a , Blob.java
62355, 09fa9890a , ClipboardData.java
62355, 09fa9890a , CodePageString.java
62355, 09fa9890a , Currency.java
62355, 09fa9890a , Date.java
62355, 09fa9890a , Decimal.java
62355, 09fa9890a , Filetime.java
62355, 09fa9890a , GUID.java
62355, 09fa9890a , IndirectPropertyName.java
62355, 09fa9890a , TypedPropertyValue.java
62355, 09fa9890a , UnicodeString.java
62355, 09fa9890a , VariantBool.java
62355, 09fa9890a , Vector.java
62355, 09fa9890a , VersionedStream.java
62355, e2ec4ebe9 , SSPerformanceTest.java
62355, e2ec4ebe9 , ToHtml.java
62355, e2ec4ebe9 , BarChartDemo.java
62355, e2ec4ebe9 , PieChartDemo.java
62355, e2ec4ebe9 , XLSX2CSV.java
62355, e2ec4ebe9 , FromHowTo.java
62355, e2ec4ebe9 , WorkbookProperties.java
62355, e2ec4ebe9 , BarChartExampleDOCX.java
62355, e2ec4ebe9 , AbstractFileHandler.java
62355, e2ec4ebe9 , POIXMLDocumentHandler.java
62355, e2ec4ebe9 , XSLFFileHandler.java
62355, e2ec4ebe9 , XSSFFileHandler.java
62355, e2ec4ebe9 , HPSFPropertiesExtractor.java
62355, e2ec4ebe9 , EventBasedExcelExtractor.java
62355, e2ec4ebe9 , ExcelExtractor.java
62355, e2ec4ebe9 , SlideShowExtractor.java
62355, e2ec4ebe9 , SlideShow.java
62355, e2ec4ebe9 , PackageRelationshipCollection.java
62355, e2ec4ebe9 , ContentTypeManager.java
62355, e2ec4ebe9 , PackagePropertiesMarshaller.java
62355, e2ec4ebe9 , ZipPartMarshaller.java
62355, e2ec4ebe9 , PackagePropertiesUnmarshaller.java
62355, e2ec4ebe9 , AgileEncryptionInfoBuilder.java
62355, e2ec4ebe9 , SignatureInfo.java
62355, e2ec4ebe9 , SignaturePart.java
62355, e2ec4ebe9 , Office2010SignatureFacet.java
62355, e2ec4ebe9 , XAdESXLSignatureFacet.java
62355, e2ec4ebe9 , RelationshipTransformService.java
62355, e2ec4ebe9 , XDDFChart.java
62355, e2ec4ebe9 , XDGFException.java
62355, e2ec4ebe9 , XDGFVisioExtractor.java
62355, e2ec4ebe9 , XDGFBaseContents.java
62355, e2ec4ebe9 , XDGFCell.java
62355, e2ec4ebe9 , XDGFDocument.java
62355, e2ec4ebe9 , XDGFFactory.java
62355, e2ec4ebe9 , XDGFMasterContents.java
62355, e2ec4ebe9 , XDGFMasters.java
62355, e2ec4ebe9 , XDGFPage.java
62355, e2ec4ebe9 , XDGFPageContents.java
62355, e2ec4ebe9 , XDGFPages.java
62355, e2ec4ebe9 , XDGFRelation.java
62355, e2ec4ebe9 , XDGFShape.java
62355, e2ec4ebe9 , XDGFSheet.java
62355, e2ec4ebe9 , XmlVisioDocument.java
62355, e2ec4ebe9 , GeometrySection.java
62355, e2ec4ebe9 , XDGFSection.java
62355, e2ec4ebe9 , ArcTo.java
62355, e2ec4ebe9 , Ellipse.java
62355, e2ec4ebe9 , EllipticalArcTo.java
62355, e2ec4ebe9 , GeometryRowFactory.java
62355, e2ec4ebe9 , InfiniteLine.java
62355, e2ec4ebe9 , LineTo.java
62355, e2ec4ebe9 , MoveTo.java
62355, e2ec4ebe9 , NURBSTo.java
62355, e2ec4ebe9 , PolyLineTo.java
62355, e2ec4ebe9 , RelCubBezTo.java
62355, e2ec4ebe9 , RelEllipticalArcTo.java
62355, e2ec4ebe9 , RelLineTo.java
62355, e2ec4ebe9 , RelMoveTo.java
62355, e2ec4ebe9 , RelQuadBezTo.java
62355, e2ec4ebe9 , SplineKnot.java
62355, e2ec4ebe9 , SplineStart.java
62355, e2ec4ebe9 , ObjectFactory.java
62355, e2ec4ebe9 , XDGFXMLDocumentPart.java
62355, e2ec4ebe9 , XSLFPowerPointExtractor.java
62355, e2ec4ebe9 , XMLSlideShow.java
62355, e2ec4ebe9 , XSLFBackground.java
62355, e2ec4ebe9 , XSLFChart.java
62355, e2ec4ebe9 , XSLFCommentAuthors.java
62355, e2ec4ebe9 , XSLFComments.java
62355, e2ec4ebe9 , XSLFConnectorShape.java
62355, e2ec4ebe9 , XSLFFactory.java
62355, e2ec4ebe9 , XSLFGraphicFrame.java
62355, e2ec4ebe9 , XSLFMetroShape.java
62355, e2ec4ebe9 , XSLFNotes.java
62355, e2ec4ebe9 , XSLFNotesMaster.java
62355, e2ec4ebe9 , XSLFObjectData.java
62355, e2ec4ebe9 , XSLFObjectShape.java
62355, e2ec4ebe9 , XSLFPictureData.java
62355, e2ec4ebe9 , XSLFPictureShape.java
62355, e2ec4ebe9 , XSLFRelation.java
62355, e2ec4ebe9 , XSLFSheet.java
62355, e2ec4ebe9 , XSLFSlide.java
62355, e2ec4ebe9 , XSLFSlideLayout.java
62355, e2ec4ebe9 , XSLFSlideMaster.java
62355, e2ec4ebe9 , XSLFSlideShow.java
62355, e2ec4ebe9 , XSLFTableStyles.java
62355, e2ec4ebe9 , XSLFTextShape.java
62355, e2ec4ebe9 , XSLFTheme.java
62355, e2ec4ebe9 , XSSFBRelation.java
62355, e2ec4ebe9 , XSSFBStylesTable.java
62355, e2ec4ebe9 , XSSFBUtils.java
62355, e2ec4ebe9 , XSSFDump.java
62355, e2ec4ebe9 , ReadOnlySharedStringsTable.java
62355, e2ec4ebe9 , XSSFReader.java
62355, e2ec4ebe9 , XSSFBEventBasedExcelExtractor.java
62355, e2ec4ebe9 , XSSFEventBasedExcelExtractor.java
62355, e2ec4ebe9 , XSSFExcelExtractor.java
62355, e2ec4ebe9 , XSSFExportToXml.java
62355, e2ec4ebe9 , XSSFImportFromXML.java
62355, e2ec4ebe9 , CalculationChain.java
62355, e2ec4ebe9 , CommentsTable.java
62355, e2ec4ebe9 , ExternalLinksTable.java
62355, e2ec4ebe9 , MapInfo.java
62355, e2ec4ebe9 , SharedStringsTable.java
62355, e2ec4ebe9 , SingleXmlCells.java
62355, e2ec4ebe9 , StylesTable.java
62355, e2ec4ebe9 , ThemesTable.java
62355, e2ec4ebe9 , XSSFBuiltinTableStyle.java
62355, e2ec4ebe9 , XSSFCellStyle.java
62355, e2ec4ebe9 , XSSFChart.java
62355, e2ec4ebe9 , XSSFChartSheet.java
62355, e2ec4ebe9 , XSSFDrawing.java
62355, e2ec4ebe9 , XSSFFactory.java
62355, e2ec4ebe9 , XSSFFont.java
62355, e2ec4ebe9 , XSSFGraphicFrame.java
62355, e2ec4ebe9 , XSSFMap.java
62355, e2ec4ebe9 , XSSFPictureData.java
62355, e2ec4ebe9 , XSSFPivotCache.java
62355, e2ec4ebe9 , XSSFPivotCacheDefinition.java
62355, e2ec4ebe9 , XSSFPivotCacheRecords.java
62355, e2ec4ebe9 , XSSFPivotTable.java
62355, e2ec4ebe9 , XSSFPrintSetup.java
62355, e2ec4ebe9 , XSSFRelation.java
62355, e2ec4ebe9 , XSSFSheet.java
62355, e2ec4ebe9 , XSSFTable.java
62355, e2ec4ebe9 , XSSFVBAPart.java
62355, e2ec4ebe9 , XSSFVMLDrawing.java
62355, e2ec4ebe9 , XSSFWorkbook.java
62355, e2ec4ebe9 , XWPFWordExtractor.java
62355, e2ec4ebe9 , XWPFHeaderFooterPolicy.java
62355, e2ec4ebe9 , AbstractXWPFSDT.java
62355, e2ec4ebe9 , IBody.java
62355, e2ec4ebe9 , IBodyElement.java
62355, e2ec4ebe9 , IRunBody.java
62355, e2ec4ebe9 , XWPFChart.java
62355, e2ec4ebe9 , XWPFDocument.java
62355, e2ec4ebe9 , XWPFFactory.java
62355, e2ec4ebe9 , XWPFFooter.java
62355, e2ec4ebe9 , XWPFFootnote.java
62355, e2ec4ebe9 , XWPFFootnotes.java
62355, e2ec4ebe9 , XWPFHeader.java
62355, e2ec4ebe9 , XWPFHeaderFooter.java
62355, e2ec4ebe9 , XWPFNumbering.java
62355, e2ec4ebe9 , XWPFParagraph.java
62355, e2ec4ebe9 , XWPFPicture.java
62355, e2ec4ebe9 , XWPFPictureData.java
62355, e2ec4ebe9 , XWPFRelation.java
62355, e2ec4ebe9 , XWPFRun.java
62355, e2ec4ebe9 , XWPFSettings.java
62355, e2ec4ebe9 , XWPFStyles.java
62355, e2ec4ebe9 , XWPFTable.java
62355, e2ec4ebe9 , XWPFTableCell.java
62355, e2ec4ebe9 , TestEmbeded.java
62355, e2ec4ebe9 , TestXMLPropertiesTextExtractor.java
62355, e2ec4ebe9 , TestOOXMLLister.java
62355, e2ec4ebe9 , TestOOXMLPrettyPrint.java
62355, e2ec4ebe9 , TestPackage.java
62355, e2ec4ebe9 , TestHxxFEncryption.java
62355, e2ec4ebe9 , TestSignatureInfo.java
62355, e2ec4ebe9 , TestIdentifierManager.java
62355, e2ec4ebe9 , TestXDDFChart.java
62355, e2ec4ebe9 , TestXDGFVisioExtractor.java
62355, e2ec4ebe9 , TestXSLFBugs.java
62355, e2ec4ebe9 , TestXSLFSlideShow.java
62355, e2ec4ebe9 , TestXSLFPowerPointExtractor.java
62355, e2ec4ebe9 , TestXSLFChart.java
62355, e2ec4ebe9 , TestXSLFSlideShow.java
62355, e2ec4ebe9 , TestXSSFReader.java
62355, e2ec4ebe9 , TestXSSFEventBasedExcelExtractor.java
62355, e2ec4ebe9 , TestXSSFEventBasedExcelExtractorUsingFactory.java
62355, e2ec4ebe9 , TestXSSFExcelExtractor.java
62355, e2ec4ebe9 , TestXSSFExcelExtractorUsingFactory.java
62355, e2ec4ebe9 , TestXSSFExportToXML.java
62355, e2ec4ebe9 , TestMapInfo.java
62355, e2ec4ebe9 , TestXSSFDrawing.java
62355, e2ec4ebe9 , TestXSSFFont.java
62355, e2ec4ebe9 , TestXSSFSheet.java
62355, e2ec4ebe9 , TestXSSFWorkbook.java
62355, e2ec4ebe9 , TestAllExtendedProperties.java
62355, e2ec4ebe9 , TestPackageCorePropertiesGetKeywords.java
62355, e2ec4ebe9 , TestXWPFDocument.java
62355, e2ec4ebe9 , VisioTextExtractor.java
62355, e2ec4ebe9 , PublisherTextExtractor.java
62355, e2ec4ebe9 , PowerPointExtractor.java
62355, e2ec4ebe9 , OutlookTextExtactor.java
62355, e2ec4ebe9 , ExcelToFoConverter.java
62355, e2ec4ebe9 , AbstractWordConverter.java
62355, e2ec4ebe9 , WordToFoConverter.java
62355, e2ec4ebe9 , WordToHtmlConverter.java
62355, e2ec4ebe9 , Word6Extractor.java
62355, e2ec4ebe9 , WordExtractor.java
62355, e2ec4ebe9 , TestWordExtractor.java
62355, e2ec4ebe9 , TestWordExtractorBugs.java
62355, 1c0834c43 , SpreadsheetHandler.java
62355, 1c0834c43 , OLE2ExtractorFactory.java
62355, 1c0834c43 , HSSFWorkbookFactory.java
62355, 1c0834c43 , SlideShowFactory.java
62355, 1c0834c43 , ObjectData.java
62355, 1c0834c43 , XSLFSlideShowFactory.java
62355, 1c0834c43 , XSSFObjectData.java
62355, 1c0834c43 , XSSFWorkbookFactory.java
62355, 1c0834c43 , TestWorkbookFactory.java
62355, 1c0834c43 , TestXSSFBugs.java
62355, 1c0834c43 , AbstractWordUtils.java
62355, 1c0834c43 , DefaultFontReplacer.java
62355, 54f191b61 , POIReadOnlyDocument.java
62355, 54f191b61 , POIOLE2TextExtractor.java
62355, 54f191b61 , POITextExtractor.java
62355, 54f191b61 , HSSFChart.java
62355, 54f191b61 , EmbeddedData.java
62355, 54f191b61 , EmbeddedExtractor.java
62355, 54f191b61 , WorkbookFactory.java
62355, 54f191b61 , POIXMLDocument.java
62355, 54f191b61 , POIXMLDocumentPart.java
62355, 54f191b61 , POIXMLException.java
62355, 54f191b61 , POIXMLFactory.java
62355, 54f191b61 , POIXMLProperties.java
62355, 54f191b61 , POIXMLRelation.java
62355, 54f191b61 , POIXMLTypeLoader.java
62355, 54f191b61 , OOXMLLister.java
62355, 54f191b61 , OOXMLPrettyPrint.java
62355, 54f191b61 , CommandLineTextExtractor.java
62355, 54f191b61 , ExtractorFactory.java
62355, 54f191b61 , POIXMLPropertiesTextExtractor.java
62355, 54f191b61 , POIXMLTextExtractor.java
62355, 54f191b61 , DocumentHelper.java
62355, 54f191b61 , IdentifierManager.java
62355, 54f191b61 , PackageHelper.java
62355, 54f191b61 , SAXHelper.java
62355, 54f191b61 , TestExtractorFactory.java
62355, 54f191b61 , TestPOIXMLDocument.java
62355, 54f191b61 , TestPOIXMLProperties.java
62355, 54f191b61 , OOXMLLite.java
62355, 54f191b61 , TestSAXHelper.java
62355, 54f191b61 , OLE2ScratchpadExtractorFactory.java
62355, 54f191b61 , ExcelToFoUtils.java
62355, 54f191b61 , RecordGenerator.java
62319, ab390ce17 , TestAllFiles.java
62319, ab390ce17 , XSLFFileHandler.java
62319, ab390ce17 , POIOLE2TextExtractor.java
62319, ab390ce17 , POITextExtractor.java
62319, ab390ce17 , OLE2ExtractorFactory.java
62319, ab390ce17 , DocumentFactoryHelper.java
62319, ab390ce17 , SlideShowExtractor.java
62319, ab390ce17 , SlideShow.java
62319, ab390ce17 , SlideShowFactory.java
62319, ab390ce17 , POIXMLTextExtractor.java
62319, ab390ce17 , ExtractorFactory.java
62319, ab390ce17 , XSLFPowerPointExtractor.java
62319, ab390ce17 , XMLSlideShow.java
62319, ab390ce17 , XSLFPlaceholderDetails.java
62319, ab390ce17 , XSLFSlide.java
62319, ab390ce17 , TestExtractorFactory.java
62319, ab390ce17 , TestHxxFEncryption.java
62319, ab390ce17 , TestXSLFBugs.java
62319, ab390ce17 , TestXSLFPowerPointExtractor.java
62319, ab390ce17 , OLE2ScratchpadExtractorFactory.java
62319, ab390ce17 , PowerPointExtractor.java
62319, ab390ce17 , HSLFSlideShow.java
62319, ab390ce17 , HSLFSlideShowFactory.java
62319, ab390ce17 , HSLFSlideShowImpl.java
62319, ab390ce17 , TestExtractor.java
62319, ab390ce17 , TestBugs.java
62254, 16d25b62a , Offset.java
62254, 16d25b62a , TestXSSFOffset.java
62254, 16d25b62a , TestOffset.java
62216, 35fd4f85a , TestSXSSFCell.java
62216, 0ec274d46 , SXSSFCell.java
62187, d8d076b73 , BigGridDemo.java
62187, d8d076b73 , OOXMLPrettyPrint.java
62187, d8d076b73 , ZipPackage.java
62187, d8d076b73 , ZipPackagePart.java
62187, d8d076b73 , ZipContentTypeManager.java
62187, d8d076b73 , ZipHelper.java
62187, d8d076b73 , ZipPackagePropertiesMarshaller.java
62187, d8d076b73 , ZipPartMarshaller.java
62187, d8d076b73 , PackagePropertiesUnmarshaller.java
62187, d8d076b73 , UnmarshallContext.java
62187, d8d076b73 , ZipArchiveFakeEntry.java
62187, d8d076b73 , ZipArchiveThresholdInputStream.java
62187, d8d076b73 , ZipEntrySource.java
62187, d8d076b73 , ZipFileZipEntrySource.java
62187, d8d076b73 , ZipInputStreamZipEntrySource.java
62187, d8d076b73 , ZipSecureFile.java
62187, d8d076b73 , AesZipFileZipEntrySource.java
62187, d8d076b73 , SXSSFWorkbookWithCustomZipEntrySource.java
62187, d8d076b73 , XSSFDump.java
62187, d8d076b73 , SXSSFWorkbook.java
62187, d8d076b73 , TestPackage.java
62187, d8d076b73 , ZipFileAssert.java
62187, d8d076b73 , TestZipPackagePropertiesMarshaller.java
62187, d8d076b73 , TestZipSecureFile.java
62187, d8d076b73 , TestDecryptor.java
62187, d8d076b73 , TestXWPFBugs.java
62187, 2d6380833 , BigGridDemo.java
62187, 2d6380833 , UnsupportedFileFormatException.java
62187, 2d6380833 , POIXMLFactory.java
62187, 2d6380833 , NotOfficeXmlFileException.java
62187, 2d6380833 , CompressionOption.java
62187, 2d6380833 , OPCPackage.java
62187, 2d6380833 , PackagePart.java
62187, 2d6380833 , PackageRelationshipCollection.java
62187, 2d6380833 , ZipPackage.java
62187, 2d6380833 , ZipPackagePart.java
62187, 2d6380833 , ZipContentTypeManager.java
62187, 2d6380833 , ZipHelper.java
62187, 2d6380833 , ZipPackagePropertiesMarshaller.java
62187, 2d6380833 , ZipPartMarshaller.java
62187, 2d6380833 , ZipArchiveFakeEntry.java
62187, 2d6380833 , ZipArchiveThresholdInputStream.java
62187, 2d6380833 , ZipEntrySource.java
62187, 2d6380833 , ZipFileZipEntrySource.java
62187, 2d6380833 , ZipInputStreamZipEntrySource.java
62187, 2d6380833 , ZipSecureFile.java
62187, 2d6380833 , AesZipFileZipEntrySource.java
62187, 2d6380833 , EncryptedTempData.java
62187, 2d6380833 , XSSFDump.java
62187, 2d6380833 , SXSSFWorkbook.java
62187, 2d6380833 , TestPackage.java
62187, 2d6380833 , TestZipPackage.java
62187, 2d6380833 , ZipFileAssert.java
62187, 2d6380833 , TestZipPackagePropertiesMarshaller.java
62187, 2d6380833 , TestDecryptor.java
62187, 2d6380833 , TestSXSSFWorkbook.java
62176, 47fb3691f , DefaultTempFileCreationStrategy.java
62174, 2ce07693c , TestXDDFChart.java
62174, 2ce07693c , TestXDDFChartExtensionList.java
62174, 2ce07693c , TestXWPFTableRow.java
62174, 2ce07693c , XWPFAbstractNumTest.java
62165, e9121036c , OldExcelExtractor.java
62165, e9121036c , TestOldExcelExtractor.java
62159, 58a0a100f , HashAlgorithm.java
62159, 58a0a100f , DigestInfo.java
62159, 58a0a100f , DigestOutputStream.java
62159, 58a0a100f , SignatureConfig.java
62159, 58a0a100f , SignatureInfo.java
62159, 58a0a100f , SignatureOutputStream.java
62159, 58a0a100f , SignaturePart.java
62159, 58a0a100f , SignatureFacet.java
62159, 58a0a100f , TestSignatureInfo.java
62159, 58a0a100f , TestSignatureConfig.java
62121, 54e533889 , TwoOperandNumericOperation.java
62121, 54e533889 , TestPowerEval.java
62108, 24120f228 , TestXSSFBugs.java
62096, 22659beef , MasterSheet.java
62096, 22659beef , TabStop.java
62096, 22659beef , TextParagraph.java
62096, 22659beef , XSLFSheet.java
62096, 22659beef , XSLFTabStop.java
62096, 22659beef , XSLFTextParagraph.java
62096, 22659beef , TestXMLSlideShow.java
62096, 22659beef , HSLFTabStop.java
62096, 22659beef , HSLFTabStopPropCollection.java
62096, 22659beef , TabStopPropCollection.java
62096, 22659beef , TextProp.java
62096, 22659beef , TextPropCollection.java
62096, 22659beef , TextRulerAtom.java
62096, 22659beef , HSLFMasterSheet.java
62096, 22659beef , HSLFSlideMaster.java
62096, 22659beef , HSLFTextParagraph.java
62096, 22659beef , HSLFTextRun.java
62096, 22659beef , HSLFTitleMaster.java
62096, 22659beef , TestSlideMaster.java
62096, 22659beef , TestTextRulerAtom.java
62096, 22659beef , TestHSLFSlideShow.java
62096, 22659beef , BaseTestSlideShow.java
62092, 4ba2d64a5 , DrawTextParagraph.java
62092, 4ba2d64a5 , SlideShowExtractor.java
62092, 4ba2d64a5 , Comment.java
62092, 4ba2d64a5 , PlaceholderDetails.java
62092, 4ba2d64a5 , Sheet.java
62092, 4ba2d64a5 , SimpleShape.java
62092, 4ba2d64a5 , Slide.java
62092, 4ba2d64a5 , SlideShow.java
62092, 4ba2d64a5 , XSLFPowerPointExtractor.java
62092, 4ba2d64a5 , XMLSlideShow.java
62092, 4ba2d64a5 , XSLFComment.java
62092, 4ba2d64a5 , XSLFComments.java
62092, 4ba2d64a5 , XSLFNotesMaster.java
62092, 4ba2d64a5 , XSLFPlaceholderDetails.java
62092, 4ba2d64a5 , XSLFShape.java
62092, 4ba2d64a5 , XSLFSheet.java
62092, 4ba2d64a5 , XSLFSimpleShape.java
62092, 4ba2d64a5 , XSLFSlide.java
62092, 4ba2d64a5 , XSLFSlideLayout.java
62092, 4ba2d64a5 , XSLFSlideMaster.java
62092, 4ba2d64a5 , XSLFTextParagraph.java
62092, 4ba2d64a5 , XSLFTextRun.java
62092, 4ba2d64a5 , XSLFTextShape.java
62092, 4ba2d64a5 , TestXMLSlideShow.java
62092, 4ba2d64a5 , TestXSLFTextRun.java
62092, 4ba2d64a5 , TestXSLFTextShape.java
62092, 4ba2d64a5 , PowerPointExtractor.java
62092, 4ba2d64a5 , Comment.java
62092, 4ba2d64a5 , HeadersFooters.java
62092, 4ba2d64a5 , DocumentEncryptionAtom.java
62092, 4ba2d64a5 , HSLFEscherClientDataRecord.java
62092, 4ba2d64a5 , Record.java
62092, 4ba2d64a5 , RecordTypes.java
62092, 4ba2d64a5 , HSLFComment.java
62092, 4ba2d64a5 , HSLFMasterSheet.java
62092, 4ba2d64a5 , HSLFNotes.java
62092, 4ba2d64a5 , HSLFPlaceholderDetails.java
62092, 4ba2d64a5 , HSLFShapePlaceholderDetails.java
62092, 4ba2d64a5 , HSLFSheet.java
62092, 4ba2d64a5 , HSLFSimpleShape.java
62092, 4ba2d64a5 , HSLFSlide.java
62092, 4ba2d64a5 , HSLFSlideShow.java
62092, 4ba2d64a5 , HSLFTextShape.java
62092, 4ba2d64a5 , TestExtractor.java
62092, 4ba2d64a5 , TestRecordTypes.java
62055, 4221ccebd , CreateTable.java
62055, 4221ccebd , XSSFExportToXml.java
62055, 4221ccebd , XSSFImportFromXML.java
62055, 4221ccebd , XSSFSheet.java
62055, 4221ccebd , XSSFTable.java
62055, 4221ccebd , XSSFTableColumn.java
62055, 4221ccebd , XSSFXmlColumnPr.java
62055, 4221ccebd , TestXSSFImportFromXML.java
62055, 4221ccebd , TestXSSFTable.java
62055, 4221ccebd , TestXSSFTableColumn.java
62051, 5c71e10c4 , Shape.java
62051, 5c71e10c4 , XSLFAutoShape.java
62051, 5c71e10c4 , XSLFConnectorShape.java
62051, 5c71e10c4 , XSLFDrawing.java
62051, 5c71e10c4 , XSLFFreeformShape.java
62051, 5c71e10c4 , XSLFGroupShape.java
62051, 5c71e10c4 , XSLFObjectShape.java
62051, 5c71e10c4 , XSLFPictureShape.java
62051, 5c71e10c4 , XSLFShape.java
62051, 5c71e10c4 , XSLFSheet.java
62051, 5c71e10c4 , XSLFTable.java
62051, 5c71e10c4 , XSLFTextBox.java
62051, 5c71e10c4 , TestXSLFBugs.java
62051, 5c71e10c4 , TestXSLFTable.java
62051, 5c71e10c4 , HSLFShape.java
62042,316041521, BaseTestColumnShifting.java
62041, 04bbc8029 , TestFonts.java
62038, 4637ffcbc , TestXSLFTextRun.java
62038, 7e434aa15 , XSLFTextRun.java
62037, f35e818fa , Slide.java
62037, f35e818fa , XSLFSlide.java
62037, f35e818fa , HSLFSlide.java
62037, f35e818fa , BaseTestSlideShow.java
62018, 104d4dac0 , SVTableCellEditor.java
62018, 104d4dac0 , SVTableCellRenderer.java
62018, 104d4dac0 , CellStyleDetails.java
62018, 104d4dac0 , ToHtml.java
62018, 104d4dac0 , ExtendedFormatRecord.java
62018, 104d4dac0 , HSSFCellStyle.java
62018, 104d4dac0 , HSSFFont.java
62018, 104d4dac0 , HSSFWorkbook.java
62018, 104d4dac0 , CellStyle.java
62018, 104d4dac0 , Font.java
62018, 104d4dac0 , Workbook.java
62018, 104d4dac0 , CellUtil.java
62018, 104d4dac0 , SheetUtil.java
62018, 104d4dac0 , SXSSFWorkbook.java
62018, 104d4dac0 , XSSFCellStyle.java
62018, 104d4dac0 , XSSFFont.java
62018, 104d4dac0 , XSSFWorkbook.java
62018, 104d4dac0 , BaseTestBugzillaIssues.java
62018, 104d4dac0 , BaseTestCell.java
62018, 104d4dac0 , BaseTestFont.java
61991, db3e8697f , TestXWPFWordExtractor.java
61972, 48a5e63ad , POIXMLDocumentPart.java
61972, 48a5e63ad , XDDFChart.java
61972, 48a5e63ad , XMLSlideShow.java
61972, 48a5e63ad , XSLFChart.java
61972, 48a5e63ad , XSLFRelation.java
61972, 48a5e63ad , XSSFWorkbook.java
61972, 48a5e63ad , XWPFChart.java
61972, 48a5e63ad , XWPFDocument.java
61972, 48a5e63ad , XWPFRelation.java
61972, 48a5e63ad , XWPFRun.java
61972, 48a5e63ad , TestXWPFChart.java
61947, 11522974c , UDFFinder.java
61947, d10ec5975 , EscherBoolProperty.java
61947, 272e33e4a , DrawingRecord.java
61947, 272e33e4a , SheetUtil.java
61947, 822608f1a , CHPFormattedDiskPage.java
61947, 822608f1a , Range.java
61947, ef8980972 , Range.java
61947, 0f390dab1 , Range.java
61947, 186736ce1 , XSSFTable.java
61943, 45c73e174 , AutoShape.java
61943, 45c73e174 , Background.java
61943, 45c73e174 , ConnectorShape.java
61943, 45c73e174 , FreeformShape.java
61943, 45c73e174 , GraphicalFrame.java
61943, 45c73e174 , GroupShape.java
61943, 45c73e174 , Hyperlink.java
61943, 45c73e174 , Line.java
61943, 45c73e174 , MasterSheet.java
61943, 45c73e174 , Notes.java
61943, 45c73e174 , PictureShape.java
61943, 45c73e174 , PlaceableShape.java
61943, 45c73e174 , Shadow.java
61943, 45c73e174 , Shape.java
61943, 45c73e174 , ShapeContainer.java
61943, 45c73e174 , Sheet.java
61943, 45c73e174 , SimpleShape.java
61943, 45c73e174 , Slide.java
61943, 45c73e174 , SlideShow.java
61943, 45c73e174 , TableCell.java
61943, 45c73e174 , TableShape.java
61943, 45c73e174 , TextBox.java
61943, 45c73e174 , TextShape.java
61943, 45c73e174 , TestFonts.java
61942, 2a18d2d4d , POIXMLDocumentPart.java
61942, 2a18d2d4d , OPCPackage.java
61942, 2a18d2d4d , PackagePartCollection.java
61942, 2a18d2d4d , PackagePartName.java
61941, 2dc2933f9 , HSSFWorkbook.java
61941, 2dc2933f9 , Ole10Native.java
61941, 2dc2933f9 , HSLFSlideShow.java
61941, 2dc2933f9 , TestFileSystemBugs.java
61940, 7d3876cf1 , ClassID.java
61940, 7d3876cf1 , ClassIDPredefined.java
61940, 7d3876cf1 , EmbeddedExtractor.java
61940, 7d3876cf1 , XSSFWorkbook.java
61937, 6ac843395 , XSSFSheetXMLHandler.java
